ClientID,Month Offset,Bill Amount,Payment Amount,Pay Status Code,Default
149,-2,10205,0,3,No default
149,-1,10522,0,2,No default
149,0,9168,1650,1,No default
150,-5,869,0,-1,No default
150,-4,969,1000,-1,No default
150,-3,0,969,-1,No default
150,-2,21400,0,-1,No default
150,-1,-1100,22500,-2,No default
150,0,-1100,0,1,No default
151,-5,55251,2602,0,No default
151,-4,58319,2100,2,No default
151,-3,64648,0,0,No default
151,-2,68336,5000,0,No default
151,-1,78142,3110,0,No default
151,0,86627,3455,0,No default
152,-5,31826,14000,0,No default
152,-4,41951,2000,0,No default
152,-3,41087,8000,0,No default
152,-2,43476,6000,0,No default
152,-1,55744,3000,0,No default
152,0,42444,30000,0,No default
153,-5,0,0,-2,No default
153,-4,0,0,-1,No default
153,-3,630,0,-1,No default
153,-2,1000,630,-1,No default
153,-1,2906,1000,-1,No default
153,0,208,2906,1,No default
154,-5,169311,6321,0,No default
154,-4,177145,7000,0,No default
154,-3,101783,100000,0,No default
154,-2,132257,5137,0,No default
154,-1,182350,6700,0,No default
154,0,208775,8042,0,No default
155,-5,14206,1500,0,No default
155,-4,13084,1500,0,No default
155,-3,11935,1500,0,No default
155,-2,11427,1000,0,No default
155,-1,10406,1500,0,No default
155,0,9014,1700,0,No default
156,-5,48699,5504,0,No default
156,-4,47086,3000,0,No default
156,-3,43129,5000,0,No default
156,-2,32073,11885,0,No default
156,-1,28049,5000,0,No default
156,0,23944,5000,0,No default
157,-5,94031,5000,0,No default
157,-4,92505,3560,0,No default
157,-3,90938,3500,0,No default
157,-2,89643,3250,0,No default
157,-1,102870,3250,0,No default
157,0,105420,4000,0,No default
158,-5,122324,4500,0,No default
158,-4,146975,5000,0,No default
158,-3,167163,6200,0,No default
158,-2,189524,7680,0,No default
158,-1,196143,7108,0,No default
158,0,196031,7300,0,No default
159,-5,154105,10478,6,Default
159,-4,145533,11678,5,Default
159,-3,137277,11078,4,Default
159,-2,129847,11078,4,Default
159,-1,122904,10478,3,Default
159,0,115785,10478,2,Default
160,-5,14083,600,0,No default
160,-4,13711,600,0,No default
160,-3,13427,500,0,No default
160,-2,13447,500,0,No default
160,-1,12362,1600,2,No default
160,0,12854,0,3,No default
161,-5,28321,1250,0,No default
161,-4,27579,1200,2,No default
161,-3,28168,0,2,No default
161,-2,26718,2200,2,No default
161,-1,27453,0,2,No default
161,0,24357,3500,2,No default
162,-5,540,390,2,No default
162,-4,1080,0,-1,No default
162,-3,216,864,-1,No default
162,-2,780,216,-1,No default
162,-1,390,780,-1,No default
162,0,390,390,2,No default
163,-5,423,369,-1,No default
163,-4,396,423,0,No default
163,-3,792,0,-1,No default
163,-2,396,792,-1,No default
163,-1,396,396,-1,No default
163,0,1234,396,-1,No default
164,-5,160220,3920,0,No default
164,-4,155997,6811,0,No default
164,-3,152803,5656,0,No default
164,-2,151841,5469,2,No default
164,-1,156858,0,0,No default
164,0,141223,17994,0,No default
165,-5,27756,1500,0,No default
165,-4,26655,1500,0,No default
165,-3,26034,1000,0,No default
165,-2,24908,1500,0,No default
165,-1,23803,1500,0,No default
165,0,21148,3000,0,No default
166,-5,77254,2800,0,No default
166,-4,76058,3000,0,No default
166,-3,74737,2900,0,No default
166,-2,104855,3000,0,No default
166,-1,104795,3900,0,No default
166,0,101640,5500,0,No default
167,-5,13453,4699,-2,No default
167,-4,4792,13453,-2,No default
167,-3,15398,4792,-2,No default
167,-2,8204,15413,-2,No default
167,-1,15130,8204,-2,No default
167,0,6093,15383,-2,No default
168,-5,-246,50000,0,No default
168,-4,22979,12,0,No default
168,-3,29336,1398,0,No default
168,-2,58824,1330,2,No default
168,-1,96847,0,2,No default
168,0,102349,3166,-1,No default
169,-5,88290,0,2,No default
169,-4,85852,4000,0,No default
169,-3,77317,10000,0,No default
169,-2,75526,3652,0,No default
169,-1,73854,3500,0,No default
169,0,72112,3500,0,No default
170,-5,28806,567,0,No default
170,-4,28318,1277,0,No default
170,-3,27737,1017,0,No default
170,-2,29366,982,0,No default
170,-1,29092,1442,0,No default
170,0,28040,1510,0,No default
171,-5,24641,2000,0,No default
171,-4,26344,3000,0,No default
171,-3,27598,4000,0,No default
171,-2,30534,3000,0,No default
171,-1,33397,2000,0,No default
171,0,37695,5000,0,No default
172,-5,800,746,-1,No default
172,-4,2672,800,-1,No default
172,-3,4340,2672,-1,No default
172,-2,0,4340,-1,No default
172,-1,3280,0,-1,No default
172,0,688,3288,-1,No default
173,-5,7725,10000,0,No default
173,-4,3115,5000,0,No default
173,-3,7457,0,0,No default
173,-2,11650,149,0,No default
173,-1,15273,1000,0,No default
173,0,8567,15000,-1,No default
174,-5,-3272,0,-2,Default
174,-4,-3272,0,-2,Default
174,-3,-2898,0,-2,Default
174,-2,-709,0,-2,Default
174,-1,-709,0,-2,Default
174,0,-709,0,1,Default
175,-5,0,0,-2,No default
175,-4,0,0,-2,No default
175,-3,0,0,-1,No default
175,-2,77,0,-1,No default
175,-1,0,77,-2,No default
175,0,0,0,1,No default
176,-5,71345,0,3,Default
176,-4,72796,0,2,Default
176,-3,68557,5500,2,Default
176,-2,67282,3000,2,Default
176,-1,65978,3000,2,Default
176,0,64617,3000,1,Default
177,-5,5380,0,0,No default
177,-4,1919,3500,0,No default
177,-3,1438,500,0,No default
177,-2,600,1000,0,No default
177,-1,100,500,-1,No default
177,0,6187,504,-2,No default
178,-5,22361,2000,2,No default
178,-4,22877,0,0,No default
178,-3,30221,2000,0,No default
178,-2,48363,1000,0,No default
178,-1,47801,1500,2,No default
178,0,48860,0,1,No default
179,-5,14906,1000,0,No default
179,-4,14034,1500,0,No default
179,-3,13130,1500,0,No default
179,-2,13221,500,0,No default
179,-1,12622,1201,0,No default
179,0,16001,1212,0,No default
180,-5,11486,0,0,No default
180,-4,10662,1000,0,No default
180,-3,61467,400,0,No default
180,-2,80250,600,2,No default
180,-1,81811,1000,0,No default
180,0,77883,5800,0,No default
181,-5,1256,65935,-1,No default
181,-4,26279,1256,0,No default
181,-3,26605,0,0,No default
181,-2,25331,2000,2,No default
181,-1,26578,0,-1,No default
181,0,12212,15000,-1,No default
182,-5,17460,2000,0,No default
182,-4,17770,3000,0,No default
182,-3,17364,2000,0,No default
182,-2,14873,3000,0,No default
182,-1,12412,6500,-1,No default
182,0,49608,12500,0,No default
183,-5,70064,20000,0,No default
183,-4,108834,52183,0,No default
183,-3,122967,20000,0,No default
183,-2,110340,30000,0,No default
183,-1,110616,30357,0,No default
183,0,56422,70010,0,No default
184,-5,19395,2000,0,Default
184,-4,19323,737,0,Default
184,-3,18971,1000,0,Default
184,-2,48839,3000,0,Default
184,-1,57891,1600,0,Default
184,0,58024,2500,0,Default
185,-5,1620,0,-1,No default
185,-4,1615,1824,0,No default
185,-3,12280,135,0,No default
185,-2,13070,601,0,No default
185,-1,11677,1593,0,No default
185,0,10642,1200,0,No default
186,-5,16448,1500,0,Default
186,-4,15868,1000,2,Default
186,-3,16268,0,0,Default
186,-2,15323,1500,0,Default
186,-1,13961,1600,2,Default
186,0,14483,0,1,Default
187,-5,16240,38313,-1,No default
187,-4,13881,16250,-1,No default
187,-3,68445,13889,-1,No default
187,-2,5287,68454,-1,No default
187,-1,57077,5295,-1,No default
187,0,2616,57087,1,No default
188,-5,189915,6836,2,Default
188,-4,200162,0,2,Default
188,-3,196186,7134,2,Default
188,-2,193936,6800,2,Default
188,-1,202947,7000,2,Default
188,0,199436,8214,2,Default
189,-5,14636,2000,0,No default
189,-4,13864,1000,0,No default
189,-3,13576,501,0,No default
189,-2,10270,3500,0,No default
189,-1,5396,5000,-1,No default
189,0,0,5396,1,No default
190,-5,20487,0,2,No default
190,-4,20219,760,3,No default
190,-3,20835,0,4,No default
190,-2,21461,0,4,No default
190,-1,21087,1000,5,No default
190,0,21703,0,1,No default
191,-5,43328,4223,0,No default
191,-4,60387,5060,0,No default
191,-3,65875,5028,0,No default
191,-2,62102,10057,0,No default
191,-1,62147,6031,0,No default
191,0,59901,10020,0,No default
192,-5,22873,846,0,Default
192,-4,22499,900,2,Default
192,-3,23005,0,0,Default
192,-2,21669,2000,0,Default
192,-1,20347,1664,0,Default
192,0,19625,1342,2,Default
193,-5,17042,5114,0,No default
193,-4,17227,341,-1,No default
193,-3,0,17227,-2,No default
193,-2,0,0,-1,No default
193,-1,199,0,-1,No default
193,0,11386,199,-1,No default
194,-5,0,0,-2,No default
194,-4,0,0,0,No default
194,-3,10200,0,0,No default
194,-2,21282,200,2,No default
194,-1,22087,0,-1,No default
194,0,14670,37867,-1,No default
195,-5,658,20011,-1,No default
195,-4,72,1000,-1,No default
195,-3,-14,500,0,No default
195,-2,18250,2000,0,No default
195,-1,18114,1000,0,No default
195,0,47790,2000,0,No default
196,-5,40035,0,2,Default
196,-4,39228,1600,2,Default
196,-3,38462,1532,2,Default
196,-2,37680,1700,2,Default
196,-1,37188,1400,2,Default
196,0,36166,1900,1,Default
197,-5,1500,0,-2,No default
197,-4,0,1500,-2,No default
197,-3,116,0,-2,No default
197,-2,0,116,-2,No default
197,-1,0,0,-2,No default
197,0,0,0,-2,No default
198,-5,19247,1000,0,No default
198,-4,18868,693,-1,No default
198,-3,8332,20000,0,No default
198,-2,19065,541,0,No default
198,-1,19446,1032,0,No default
198,0,18553,1500,0,No default
199,-5,1151,15816,-1,No default
199,-4,1206,1151,-1,No default
199,-3,1251,1206,-1,No default
199,-2,2299,1251,-2,No default
199,-1,138,2299,-2,No default
199,0,412,138,-2,No default
200,-5,0,0,0,Default
200,-4,1630,0,0,Default
200,-3,29836,104,0,Default
200,-2,28122,1714,2,Default
200,-1,29256,85,2,Default
200,0,29010,1000,1,Default
201,-5,0,0,-2,No default
201,-4,0,0,-2,No default
201,-3,0,0,-2,No default
201,-2,0,0,-2,No default
201,-1,0,0,-2,No default
201,0,750,0,-2,No default
202,-5,10833,2500,2,No default
202,-4,27407,0,0,No default
202,-3,20225,7800,0,No default
202,-2,17985,3000,2,No default
202,-1,27299,0,0,No default
202,0,27123,25000,0,No default
203,-5,487,7004,-1,No default
203,-4,13506,487,-1,No default
203,-3,5818,13506,-1,No default
203,-2,13001,5841,-1,No default
203,-1,18000,13001,0,No default
203,0,13424,10000,-1,No default
204,-5,122135,5000,0,No default
204,-4,119131,5000,0,No default
204,-3,116000,5000,0,No default
204,-2,113736,4152,0,No default
204,-1,110578,5000,0,No default
204,0,107314,5000,0,No default
205,-5,146511,4100,0,No default
205,-4,173557,5600,0,No default
205,-3,190211,5600,0,No default
205,-2,234192,5800,0,No default
205,-1,231878,7300,0,No default
205,0,226430,9100,0,No default
206,-5,19337,1700,0,No default
206,-4,19450,3457,0,No default
206,-3,19339,1459,0,No default
206,-2,20237,1258,0,No default
206,-1,20351,1305,-1,No default
206,0,227,22359,-1,No default
207,-5,0,2380,-1,No default
207,-4,390,0,-1,No default
207,-3,390,390,-1,No default
207,-2,390,390,-1,No default
207,-1,1473,390,-1,No default
207,0,390,1473,-1,No default
208,-5,0,419,-1,Default
208,-4,877,0,-1,Default
208,-3,3763,877,-1,Default
208,-2,343,3763,-1,Default
208,-1,1586,343,-1,Default
208,0,3088,1586,-1,Default
209,-5,49568,1800,0,Default
209,-4,49509,1800,0,Default
209,-3,49552,2000,0,Default
209,-2,79599,2038,0,Default
209,-1,81554,3000,0,Default
209,0,81625,3200,0,Default
210,-5,1709,258,-2,No default
210,-4,0,1709,-2,No default
210,-3,1690,0,-1,No default
210,-2,2854,1702,-1,No default
210,-1,4337,2854,-1,No default
210,0,8872,4345,-1,No default
211,-5,85632,0,-1,No default
211,-4,0,85632,-1,No default
211,-3,8303,0,-1,No default
211,-2,111520,8303,0,No default
211,-1,108917,5050,0,No default
211,0,105607,5000,0,No default
212,-5,1222,9616,-1,Default
212,-4,789,1222,-1,Default
212,-3,123,789,0,Default
212,-2,250,0,-1,Default
212,-1,0,250,-2,Default
212,0,0,0,1,Default
213,-5,31339,1000,0,No default
213,-4,33138,1500,0,No default
213,-3,36207,1500,0,No default
213,-2,38103,1200,0,No default
213,-1,38901,1504,0,No default
213,0,38257,1700,0,No default
214,-5,8032,148,0,No default
214,-4,7736,2000,0,No default
214,-3,12992,1000,2,No default
214,-2,18388,0,0,No default
214,-1,28108,2309,0,No default
214,0,28347,3036,0,No default
215,-5,309959,10367,0,No default
215,-4,305145,10838,0,No default
215,-3,479978,10484,2,No default
215,-2,307843,0,2,No default
215,-1,303320,11001,2,No default
215,0,296573,13000,2,No default
216,-5,780,0,2,No default
216,-4,1320,0,-1,No default
216,-3,240,1470,-1,No default
216,-2,390,240,-1,No default
216,-1,390,390,-1,No default
216,0,390,390,-1,No default
217,-5,-946,0,-2,Default
217,-4,-946,0,-2,Default
217,-3,-946,0,-2,Default
217,-2,-946,0,-2,Default
217,-1,-946,0,-2,Default
217,0,-946,0,1,Default
218,-5,78245,3000,0,No default
218,-4,76235,3500,0,No default
218,-3,80016,3000,0,No default
218,-2,78534,3400,0,No default
218,-1,78501,3500,0,No default
218,0,79278,3100,2,No default
219,-5,63208,8954,0,No default
219,-4,63818,3000,0,No default
219,-3,73315,3000,0,No default
219,-2,79288,3000,0,No default
219,-1,84229,5000,0,No default
219,0,89989,4000,0,No default
220,-5,0,0,-2,No default
220,-4,0,0,-2,No default
220,-3,0,0,-1,No default
220,-2,126,0,-1,No default
220,-1,4542,126,-1,No default
220,0,1424,4542,-1,No default
221,-5,120238,4700,0,Default
221,-4,117845,4500,0,Default
221,-3,114690,5000,0,Default
221,-2,112157,5900,2,Default
221,-1,115468,0,2,Default
221,0,105167,12000,2,Default
222,-5,330121,11678,0,No default
222,-4,335760,12213,0,No default
222,-3,333860,12450,0,No default
222,-2,335527,12116,0,No default
222,-1,334954,12378,0,No default
222,0,335196,12388,0,No default
223,-5,212508,15000,0,No default
223,-4,208464,9557,0,No default
223,-3,215827,12000,0,No default
223,-2,205629,17000,0,No default
223,-1,297268,9006,0,No default
223,0,291619,12019,0,No default
224,-5,33263,3754,0,No default
224,-4,43805,5045,0,No default
224,-3,65913,2076,0,No default
224,-2,108597,2117,0,No default
224,-1,94037,18832,0,No default
224,0,91653,10042,0,No default
225,-5,29957,30592,0,Default
225,-4,30249,1201,0,Default
225,-3,30394,1000,0,Default
225,-2,49205,1500,2,Default
225,-1,51537,24,3,Default
225,0,52626,0,1,Default
226,-5,128839,4962,0,No default
226,-4,127280,4877,0,No default
226,-3,125514,4820,0,No default
226,-2,128900,22500,0,No default
226,-1,131199,4860,0,No default
226,0,130370,6530,0,No default
227,-5,0,0,-2,No default
227,-4,0,0,-1,No default
227,-3,569,0,-1,No default
227,-2,1864,569,-1,No default
227,-1,2686,1864,-1,No default
227,0,3265,2686,-1,No default
228,-5,19175,782,0,No default
228,-4,18650,834,0,No default
228,-3,18768,676,0,No default
228,-2,18902,663,0,No default
228,-1,16511,3000,0,No default
228,0,16455,1609,0,No default
229,-5,18858,1004,0,Default
229,-4,20066,707,0,Default
229,-3,21247,704,0,Default
229,-2,44116,2004,0,Default
229,-1,48456,2254,0,Default
229,0,49758,2401,2,Default
230,-5,0,3200,0,No default
230,-4,1730,0,0,No default
230,-3,7630,100,0,No default
230,-2,17233,500,0,No default
230,-1,18165,1333,2,No default
230,0,19154,0,1,No default
231,-5,1308,389,0,No default
231,-4,10385,1011,0,No default
231,-3,19420,238,0,No default
231,-2,30937,1002,0,No default
231,-1,35796,2002,0,No default
231,0,35084,2090,0,No default
232,-5,10104,10000,0,Default
232,-4,13454,1000,2,Default
232,-3,16875,0,0,Default
232,-2,16856,1000,0,Default
232,-1,17132,1200,2,Default
232,0,20235,0,1,Default
233,-5,46557,2000,0,No default
233,-4,45567,1747,-1,No default
233,-3,2624,45567,-1,No default
233,-2,0,2624,-2,No default
233,-1,0,0,0,No default
233,0,102800,0,0,No default
234,-5,150052,2769,2,Default
234,-4,140120,12118,2,Default
234,-3,142323,0,0,Default
234,-2,134379,10000,0,Default
234,-1,131383,5000,0,Default
234,0,129801,5000,2,Default
235,-5,19421,599,0,No default
235,-4,20175,811,0,No default
235,-3,20694,721,0,No default
235,-2,20934,1000,0,No default
235,-1,36367,1298,0,No default
235,0,58203,1506,0,No default
236,-5,19942,2418,-1,No default
236,-4,1378,19942,-1,No default
236,-3,1719,1378,-1,No default
236,-2,6848,1719,-1,No default
236,-1,3977,6853,-1,No default
236,0,7988,3983,-1,No default
237,-5,29497,2529,0,No default
237,-4,36900,1077,0,No default
237,-3,44384,1208,0,No default
237,-2,51547,1566,0,No default
237,-1,110050,1745,0,No default
237,0,127402,4500,0,No default
238,-5,2293,3299,-1,No default
238,-4,6082,2293,-1,No default
238,-3,893,6082,-2,No default
238,-2,7422,893,-2,No default
238,-1,0,7422,-2,No default
238,0,1440,0,-2,No default
239,-5,214694,7714,0,Default
239,-4,210375,8009,0,Default
239,-3,207642,8000,0,Default
239,-2,214642,8008,0,Default
239,-1,231669,9150,0,Default
239,0,234205,10116,0,Default
240,-5,16383,2399,0,Default
240,-4,16409,3000,0,Default
240,-3,19068,1000,0,Default
240,-2,22940,2198,0,Default
240,-1,21708,2000,0,Default
240,0,19346,3000,0,Default
241,-5,2285,0,-1,No default
241,-4,0,2285,-2,No default
241,-3,0,0,-2,No default
241,-2,0,0,2,No default
241,-1,20650,0,2,No default
241,0,21501,0,1,No default
242,-5,15874,2000,0,No default
242,-4,30789,2000,0,No default
242,-3,50803,2000,0,No default
242,-2,48630,3000,0,No default
242,-1,47974,2000,0,No default
242,0,47174,1800,0,No default
243,-5,29399,1100,0,No default
243,-4,28790,1200,0,No default
243,-3,27990,1200,0,No default
243,-2,28676,900,0,No default
243,-1,27724,1750,0,No default
243,0,26655,1800,0,No default
244,-5,0,176,-1,No default
244,-4,2821,0,-1,No default
244,-3,0,2821,2,No default
244,-2,2821,0,2,No default
244,-1,5853,0,-1,No default
244,0,3139,2821,-1,No default
245,-5,79,60,2,No default
245,-4,19,60,2,No default
245,-3,19,0,2,No default
245,-2,139,0,2,No default
245,-1,215,120,-1,No default
245,0,142,355,-1,No default
246,-5,0,0,-2,No default
246,-4,0,0,0,No default
246,-3,19575,0,0,No default
246,-2,20102,2114,0,No default
246,-1,20396,2203,0,No default
246,0,19816,1601,0,No default
247,-5,794,1184,-1,No default
247,-4,5572,794,-1,No default
247,-3,1010,5572,-1,No default
247,-2,1536,1010,-1,No default
247,-1,1631,1536,-1,No default
247,0,52874,1631,0,No default
248,-5,32904,0,0,No default
248,-4,30997,2423,0,No default
248,-3,30337,1150,0,No default
248,-2,30036,1100,0,No default
248,-1,34457,1799,0,No default
248,0,37767,1788,0,No default
249,-5,25358,2566,0,No default
249,-4,39450,1023,2,No default
249,-3,51137,74,0,No default
249,-2,48139,5056,0,No default
249,-1,45781,4007,0,No default
249,0,46140,2504,0,No default
250,-5,17484,2000,0,No default
250,-4,16765,1000,0,No default
250,-3,16418,611,0,No default
250,-2,16099,587,0,No default
250,-1,15392,1268,0,No default
250,0,35713,1561,0,No default
251,-5,29998,3003,0,No default
251,-4,29527,2005,0,No default
251,-3,30115,2002,0,No default
251,-2,48869,1206,2,No default
251,-1,51486,136,2,No default
251,0,50867,1710,1,No default
252,-5,0,0,0,No default
252,-4,22001,0,0,No default
252,-3,25255,955,0,No default
252,-2,29155,851,0,No default
252,-1,29507,1244,0,No default
252,0,29242,5006,0,No default
253,-5,106828,3304,0,Default
253,-4,107699,3785,0,Default
253,-3,105334,3894,0,Default
253,-2,104781,3605,0,Default
253,-1,105246,5087,0,Default
253,0,101551,5366,0,Default
254,-5,84426,10000,0,No default
254,-4,99669,12600,-1,No default
254,-3,7222,99669,0,No default
254,-2,28052,1000,0,No default
254,-1,47779,2000,0,No default
254,0,70243,7042,0,No default
255,-5,2486,862,-1,No default
255,-4,1896,2494,-1,No default
255,-3,4944,1905,-1,No default
255,-2,1453,4968,-1,No default
255,-1,3719,1469,0,No default
255,0,19532,3127,-1,No default
256,-5,28538,886,0,No default
256,-4,29533,1024,0,No default
256,-3,29928,994,0,No default
256,-2,29341,980,0,No default
256,-1,28513,1393,0,No default
256,0,27699,1565,0,No default
257,-5,21361,1347,-1,No default
257,-4,1130,21361,-1,No default
257,-3,1355,1130,-1,No default
257,-2,862,1355,-1,No default
257,-1,1233,1075,-1,No default
257,0,1154,1233,0,No default
258,-5,2210,0,-1,No default
258,-4,7333,2210,0,No default
258,-3,52572,1546,-1,No default
258,-2,9624,52572,-1,No default
258,-1,2453,9880,-1,No default
258,0,8015,2453,-1,No default
259,-5,0,0,-2,No default
259,-4,0,0,-2,No default
259,-3,0,0,-2,No default
259,-2,0,0,-2,No default
259,-1,0,0,0,No default
259,0,62170,0,0,No default
260,-5,162402,5500,0,Default
260,-4,172169,6000,0,Default
260,-3,169115,5500,0,Default
260,-2,201852,6000,0,Default
260,-1,213522,9020,0,Default
260,0,210380,10000,2,Default
261,-5,36739,65000,0,No default
